공연시간,금액명시비율,예약율,knn_n_neighbors,knn_mse,kmeans_군집수,kmeans_실루엣,평균가격,최소가격,최대가격,등급별가격비율,등급별가격,등급별좌석수,등급별예매율,등급별가격_1,등급별가격_2,등급별가격_3,등급별가격_4,등급별가격_5
2022-04-06 19:30:00,0.287,0.447,50,85.23454522738629,4,0.9995437374203543,89730.54,35000,120000,"[1.0, 1.75, 2.5, 3.0]","[40011, 70000, 100000, 120000]","[444, 561, 613, 887]","[0.2928, 0.3779, 0.429, 0.5795]",1.0,1.75,2.5,3.0,
2022-05-08 17:00:00,0.339,0.346,50,133.52939247311826,3,0.905188685191458,95656.69,25000,130000,"[1.0, 1.62, 2.11]","[61586, 100000, 130000]","[908, 797, 800]","[0.3921, 0.3726, 0.2662]",1.0,1.62,2.11,,
2022-05-21 17:00:00,0.429,0.5,49,46.42697821891371,4,0.998683792500704,66724.55,5000,90000,"[1.0, 1.67, 2.34, 3.01]","[29876, 50000, 70000, 90000]","[364, 527, 767, 847]","[0.5302, 0.4023, 0.4224, 0.6175]",1.0,1.67,2.34,3.01,
2022-06-09 19:30:00,0.101,0.107,49,157.7777777777778,4,1.0,52239.52,0,80000,"[0.0, 1.0, 1.5, 2.0]","[0, 40000, 60000, 80000]","[274, 1029, 323, 879]","[0.0, 0.0865, 0.1765, 0.1388]",0.0,1.0,1.5,2.0,
2022-06-21 19:30:00,0.151,0.294,50,122.88986627571194,4,0.9589392643284858,45197.6,0,70000,"[1.0, 4.22, 7.03, 9.84]","[7117, 30000, 50000, 70000]","[274, 797, 651, 783]","[0.0365, 0.1681, 0.2811, 0.5223]",1.0,4.22,7.03,9.84,
2022-06-22 19:30:00,0.091,0.638,50,58.629699248120296,4,0.9595512905993534,78283.43,0,110000,"[0.0, 1.0, 1.38, 2.15]","[0, 51085, 70612, 110000]","[144, 599, 719, 1043]","[0.0, 0.1953, 0.8401, 0.8418]",0.0,1.0,1.38,2.15,
2022-06-30 19:30:00,0.116,0.557,50,112.7423896499239,4,0.9031413109609658,55373.25,0,90000,"[0.0, 1.0, 1.8, 3.0]","[0, 30000, 54059, 90000]","[274, 586, 749, 896]","[0.0, 0.3208, 0.5434, 0.894]",0.0,1.0,1.8,3.0,
2022-07-10 17:00:00,0.281,0.324,50,258.2180925666199,4,0.9913002107373237,88485.03,10000,120000,"[1.0, 1.52, 2.29, 3.05]","[39347, 60000, 90000, 120000]","[467, 209, 958, 871]","[0.2848, 0.3397, 0.2912, 0.3766]",1.0,1.52,2.29,3.05,
2022-07-15 19:30:00,0.314,0.322,50,936.1925308279507,4,0.9269022929750255,141497.01,10000,250000,"[1.0, 2.22, 3.63, 5.04]","[49581, 110000, 180000, 250000]","[739, 692, 383, 691]","[0.5007, 0.25, 0.1723, 0.2851]",1.0,2.22,3.63,5.04,
2022-07-16 17:00:00,0.232,0.721,49,107.59550561797751,4,0.9488048875105382,57301.4,10000,100000,"[1.0, 1.96, 3.14, 3.92]","[25480, 50000, 80000, 100000]","[615, 1075, 369, 446]","[0.4455, 0.7702, 0.7967, 0.917]",1.0,1.96,3.14,3.92,
2022-07-17 17:00:00,0.224,0.503,49,48.70664087685364,4,1.0,67181.64,0,90000,"[0.0, 1.0, 1.4, 1.8]","[0, 50000, 70000, 90000]","[274, 275, 1075, 881]","[0.0, 0.7418, 0.6651, 0.3859]",0.0,1.0,1.4,1.8,
2022-07-21 20:00:00,0.084,0.277,42,1317.4680672268908,4,0.9492995248656572,47501.0,0,100000,"[1.0, 10.4, 18.92, 34.67]","[2885, 30000, 54581, 100000]","[208, 1389, 310, 598]","[0.2212, 0.126, 0.2484, 0.6605]",1.0,10.4,18.92,34.67,
2022-08-20 17:00:00,0.27,0.3,47,20.395486852945695,4,1.0,59055.89,25000,75000,"[1.0, 1.8, 2.2, 3.0]","[25000, 45000, 55000, 75000]","[130, 538, 865, 972]","[0.0538, 0.2788, 0.3699, 0.2819]",1.0,1.8,2.2,3.0,
2022-08-24 19:30:00,0.045,0.305,50,1089.6785714285716,4,0.973844759240957,61780.44,0,120000,"[0.0, 1.0, 2.57, 3.86]","[0, 31121, 80000, 120000]","[274, 928, 762, 541]","[0.0, 0.2705, 0.2257, 0.6303]",0.0,1.0,2.57,3.86,
2022-08-30 19:30:00,0.432,0.672,49,88.36106916505923,4,0.9978899769439497,80463.07,10000,120000,"[1.0, 2.01, 3.02, 4.03]","[29777, 60000, 90000, 120000]","[448, 663, 628, 766]","[0.6272, 0.6712, 0.6115, 0.748]",1.0,2.01,3.02,4.03,
2022-09-07 19:30:00,0.337,0.358,48,81.36612021857924,4,0.9988033506327995,87568.86,30000,120000,"[1.0, 1.4, 1.8, 2.4]","[49965, 69982, 90000, 120000]","[570, 567, 432, 936]","[0.3211, 0.2487, 0.2616, 0.4915]",1.0,1.4,1.8,2.4,
2022-09-09 19:30:00,0.17,0.182,50,357.12753912753914,4,0.9986837396206383,114099.8,50000,160000,"[1.0, 1.6, 2.39, 3.19]","[50144, 80000, 120000, 160000]","[278, 633, 845, 749]","[0.4317, 0.1153, 0.1148, 0.2203]",1.0,1.6,2.39,3.19,
2022-09-10 17:00:00,0.27,0.279,41,820.9117395344289,6,0.9987397427367487,90956.09,0,170000,"[0.0, 1.0, 4.96, 7.93, 12.89, 16.86]","[0, 10083, 50000, 79985, 130000, 170000]","[144, 181, 627, 649, 273, 631]","[0.0, 0.3812, 0.4833, 0.1895, 0.2271, 0.2266]",0.0,1.0,4.96,7.93,12.89
2022-09-15 20:00:00,0.025,0.833,43,,4,1.0,57920.16,0,70000,"[0.0, 1.0, 1.67, 2.33]","[0, 30000, 50000, 70000]","[274, 218, 118, 1895]","[0.0, 0.9954, 0.9915, 0.9251]",0.0,1.0,1.67,2.33,
2022-09-25 17:00:00,0.172,0.604,50,167.60591900311528,5,1.0,97880.24,0,150000,"[0.0, 1.0, 1.5, 2.0, 2.5]","[0, 60000, 90000, 120000, 150000]","[274, 446, 540, 564, 681]","[0.0, 0.2623, 0.5907, 0.8369, 0.8899]",0.0,1.0,1.5,2.0,2.5
2022-10-04 19:30:00,0.104,0.495,50,349.02482517482514,4,0.9093261677299708,93449.1,0,150000,"[0.0, 1.0, 1.5, 2.4]","[0, 60000, 90000, 143758]","[274, 535, 778, 918]","[0.0, 0.3757, 0.4422, 0.7571]",0.0,1.0,1.5,2.4,
2022-10-08 17:00:00,0.016,0.465,28,,4,1.0,24103.79,0,50000,"[0.0, 1.0, 1.5, 2.5]","[0, 20000, 30000, 50000]","[274, 1021, 1027, 183]","[0.0, 0.5348, 0.4479, 0.8689]",0.0,1.0,1.5,2.5,
2022-10-09 17:00:00,0.077,0.104,34,139.70833333333331,3,0.9766261339449582,65401.2,0,90000,"[1.0, 10.62, 18.97]","[4745, 50393, 90000]","[274, 966, 1265]","[0.0073, 0.0466, 0.1684]",1.0,10.62,18.97,,
2022-10-11 19:30:00,0.226,0.232,50,147.22275600505688,5,0.9436584910566539,53808.38,0,90000,"[1.0, 14.19, 25.0, 35.0, 45.0]","[2000, 28383, 50000, 70000, 90000]","[180, 804, 371, 522, 628]","[0.15, 0.1443, 0.2183, 0.1245, 0.4666]",1.0,14.19,25.0,35.0,45.0
2022-10-20 20:00:00,0.01,0.876,19,,5,1.0,53473.05,0,100000,"[0.0, 1.0, 1.67, 2.33, 3.33]","[0, 30000, 50000, 70000, 100000]","[274, 654, 328, 899, 350]","[0.0, 0.9694, 0.9634, 0.9956, 1.0]",0.0,1.0,1.67,2.33,3.33
2022-10-25 19:30:00,0.233,0.481,50,76.07241379310345,3,0.8156975841046534,81808.38,0,120000,"[1.0, 13.57, 23.85]","[4745, 64366, 113171]","[274, 1001, 1230]","[0.0036, 0.4785, 0.5902]",1.0,13.57,23.85,,
2022-10-29 17:00:00,0.182,0.713,49,160.61119658119657,5,0.989670698843761,58035.93,0,110000,"[1.0, 12.65, 21.08, 33.72, 46.37]","[2372, 30000, 50000, 79982, 110000]","[274, 784, 348, 569, 530]","[0.0109, 0.7283, 0.9052, 0.7346, 0.9038]",1.0,12.65,21.08,33.72,46.37
2022-10-30 17:00:00,0.371,0.379,47,101.24654962760296,4,0.9930948410527968,76151.7,5000,100000,"[1.0, 1.52, 2.03, 2.54]","[39431, 60000, 80000, 100000]","[422, 429, 851, 803]","[0.5521, 0.2704, 0.4066, 0.3163]",1.0,1.52,2.03,2.54,
2022-11-06 17:00:00,0.063,0.451,50,696.3612298195633,4,0.9755340179510229,59333.33,0,150000,"[0.0, 1.0, 3.26, 4.89]","[0, 30687, 100135, 149968]","[274, 1528, 74, 629]","[0.0, 0.4771, 0.527, 0.5755]",0.0,1.0,3.26,4.89,
2022-11-13 17:00:00,0.22,0.551,50,96.61684121442927,4,0.839874210573398,74822.36,0,120000,"[1.0, 16.86, 33.99, 50.58]","[2372, 40000, 80642, 120000]","[274, 445, 1152, 634]","[0.0036, 0.373, 0.5781, 0.8628]",1.0,16.86,33.99,50.58,
2022-11-15 19:30:00,0.316,0.325,50,588.2909674595068,5,0.9994012907492754,101848.3,10000,170000,"[1.0, 5.0, 8.0, 13.0, 17.0]","[10000, 49986, 79976, 130000, 170000]","[174, 719, 414, 483, 715]","[0.3563, 0.4882, 0.2802, 0.1925, 0.2699]",1.0,5.0,8.0,13.0,17.0
2022-11-19 17:00:00,0.19,0.392,2,1401.500062711652,7,0.8932440311114255,63461.08,0,110000,"[1.0, 3.95, 7.07, 9.9, 12.72, 15.23]","[7073, 27944, 50000, 70000, 90000, 107759]","[492, 107, 473, 521, 332, 580]","[0.378, 0.4206, 0.2706, 0.2015, 0.3916, 0.669]",1.0,3.95,7.07,9.9,12.72
2022-11-27 17:00:00,0.122,0.145,50,75.86928104575163,4,1.0,63383.23,0,85000,"[0.0, 1.0, 1.44, 1.89]","[0, 45000, 65000, 85000]","[274, 270, 1003, 958]","[0.0, 0.1778, 0.1715, 0.1482]",0.0,1.0,1.44,1.89,
2022-11-30 19:30:00,0.491,0.544,7,0.22671880973620492,4,0.003992015968063872,9980.04,5000,10000,"[1.0, 2.0, 2.0, 2.0]","[5000, 10000, 10000, 10000]","[10, 875, 915, 705]","[1.0, 0.5349, 0.553, 0.5362]",1.0,2.0,2.0,2.0,
2022-12-01 20:00:00,0.23,0.238,47,340.74932112890923,6,1.0,60091.82,0,120000,"[0.0, 1.0, 3.0, 6.0, 9.0, 12.0]","[0, 10000, 30000, 60000, 90000, 120000]","[144, 350, 464, 791, 169, 587]","[0.0, 0.5343, 0.3427, 0.1454, 0.2308, 0.1652]",0.0,1.0,3.0,6.0,9.0
2022-12-04 17:00:00,0.224,0.471,49,25.467713184980735,3,0.8741556201257735,54956.09,0,75000,"[1.0, 5.48, 7.9]","[9489, 51990, 75000]","[274, 1402, 829]","[0.0036, 0.5649, 0.468]",1.0,5.48,7.9,,
2022-12-08 19:30:00,0.481,0.568,49,53.124321903150346,5,1.0,73105.79,5000,100000,"[1.0, 8.0, 12.0, 16.0, 20.0]","[5000, 40000, 60000, 80000, 100000]","[130, 333, 548, 656, 838]","[0.0231, 0.5225, 0.5292, 0.5564, 0.7064]",1.0,8.0,12.0,16.0,20.0
2022-12-10 17:00:00,0.198,0.861,49,29.305543237250557,4,0.9589392643284858,32630.74,0,50000,"[1.0, 4.22, 7.38, 10.54]","[4745, 20000, 35000, 50000]","[274, 585, 904, 742]","[0.5328, 0.8735, 0.8805, 0.9488]",1.0,4.22,7.38,10.54,
2022-12-11 17:00:00,0.189,0.852,49,23.967286140449893,4,0.9589392643284858,32193.61,0,50000,"[1.0, 4.22, 7.38, 10.54]","[4745, 20000, 35000, 50000]","[274, 612, 923, 696]","[0.5292, 0.8676, 0.8982, 0.9052]",1.0,4.22,7.38,10.54,
2022-12-18 17:00:00,0.133,0.639,50,57.57597597597598,4,1.0,70894.21,0,90000,"[0.0, 1.0, 1.4, 1.8]","[0, 50000, 70000, 90000]","[144, 309, 1127, 925]","[0.0, 0.3495, 0.7524, 0.6962]",0.0,1.0,1.4,1.8,
2022-12-20 19:30:00,0.322,0.889,2,284.36982064143484,4,0.8867414130778949,58976.05,5000,100000,"[1.0, 2.09, 2.93, 4.18]","[23901, 50000, 70000, 100000]","[983, 300, 432, 790]","[0.8311, 0.9067, 0.9282, 0.9329]",1.0,2.09,2.93,4.18,
2022-12-22 19:30:00,0.452,0.459,50,919.033254096056,4,0.9601188427511131,135169.66,10000,200000,"[1.0, 1.83, 2.74, 3.66]","[54668, 99948, 150000, 200000]","[572, 386, 813, 734]","[0.6538, 0.5155, 0.4379, 0.2997]",1.0,1.83,2.74,3.66,
2022-12-31 17:00:00,0.391,0.398,50,202.83354716084585,4,0.9177506915103804,69341.32,10000,120000,"[1.0, 2.79, 4.19, 5.59]","[21483, 60000, 90000, 120000]","[789, 644, 351, 721]","[0.5856, 0.3804, 0.3476, 0.2316]",1.0,2.79,4.19,5.59,
2023-01-04 19:30:00,0.025,0.864,47,,4,0.9808998355490277,65504.99,0,100000,"[0.0, 1.0, 2.23, 3.33]","[0, 30000, 66808, 100000]","[274, 742, 213, 1276]","[0.0, 0.9555, 0.9155, 0.9875]",0.0,1.0,2.23,3.33,
2023-01-05 19:30:00,0.333,0.368,47,114.49759615384615,4,0.8421613939322335,85676.65,0,120000,"[0.0, 1.0, 1.95, 2.75]","[0, 43674, 85014, 120000]","[144, 411, 1067, 883]","[0.0, 0.2871, 0.4227, 0.3986]",0.0,1.0,1.95,2.75,
2023-01-06 19:30:00,0.383,0.648,50,93.19165992756935,5,0.9771884801824923,78554.89,0,120000,"[1.0, 6.32, 12.65, 18.97, 25.29]","[4745, 30000, 60000, 90000, 120000]","[274, 226, 530, 670, 805]","[0.0146, 0.6327, 0.6906, 0.7881, 0.7242]",1.0,6.32,12.65,18.97,25.29
2023-01-15 17:00:00,0.313,0.476,50,232.99893434590885,4,0.8811692380634829,81437.13,0,120000,"[1.0, 26.93, 44.29, 53.14]","[2258, 60803, 100000, 120000]","[186, 1146, 343, 830]","[0.2043, 0.1902, 0.5306, 0.9096]",1.0,26.93,44.29,53.14,
2023-02-10 19:30:00,0.131,0.608,34,987.9515993265992,6,0.9954361739155142,60185.63,0,130000,"[0.0, 1.0, 3.46, 5.5, 11.0, 13.0]","[0, 10000, 34557, 55000, 110000, 130000]","[274, 425, 282, 778, 150, 596]","[0.0, 0.6918, 0.3972, 0.6221, 0.5733, 0.9178]",0.0,1.0,3.46,5.5,11.0
2023-03-07 19:30:00,0.105,0.846,50,89.86222786647313,4,0.9140323595787668,66251.5,0,120000,"[0.0, 1.0, 1.46, 2.33]","[0, 51451, 75000, 120000]","[274, 937, 834, 460]","[0.0, 0.9509, 0.9748, 0.9043]",0.0,1.0,1.46,2.33,
2023-03-18 17:00:00,0.142,0.398,50,70.88319088319089,4,0.9811974238833511,61674.65,0,85000,"[0.0, 1.0, 1.48, 1.93]","[0, 44020, 65000, 85000]","[144, 663, 951, 747]","[0.0, 0.2428, 0.4322, 0.5689]",0.0,1.0,1.48,1.93,
2023-03-26 17:00:00,0.042,0.481,44,63.398941798941784,4,1.0,17193.61,0,30000,"[0.0, 1.0, 2.0, 3.0]","[0, 10000, 20000, 30000]","[274, 797, 792, 642]","[0.0, 0.4442, 0.4735, 0.7399]",0.0,1.0,2.0,3.0,
2023-04-01 17:00:00,0.02,0.662,38,,3,0.9667695732736606,72015.97,0,100000,"[0.0, 1.0, 2.35]","[0, 42507, 99973]","[274, 742, 1489]","[0.5255, 0.5647, 0.7361]",0.0,1.0,2.35,,
2023-04-16 17:00:00,0.077,0.098,49,121.27666837344258,4,0.9403656971770745,72149.7,0,95000,"[0.0, 1.0, 1.51, 1.92]","[0, 49595, 75000, 95000]","[144, 481, 1086, 794]","[0.0, 0.1081, 0.0958, 0.1121]",0.0,1.0,1.51,1.92,
2023-04-26 19:30:00,0.015,0.349,28,,5,1.0,38475.05,0,80000,"[0.0, 1.0, 5.0, 6.0, 8.0]","[0, 10000, 50000, 60000, 80000]","[274, 687, 469, 997, 78]","[0.0, 0.4119, 0.2921, 0.4152, 0.5]",0.0,1.0,5.0,6.0,8.0
2023-05-09 19:30:00,0.541,0.618,50,90.46660595502057,4,0.9929728856166941,82856.29,40000,110000,"[1.0, 1.75, 2.25, 2.75]","[40000, 70087, 90160, 109994]","[562, 346, 748, 849]","[0.6263, 0.5723, 0.5, 0.7362]",1.0,1.75,2.25,2.75,
2023-05-21 17:00:00,0.308,0.766,2,388.0168331668332,7,0.9471180270805661,53317.37,0,90000,"[1.0, 198.36, 384.88, 921.37, 1281.93, 1662.0]","[54, 10742, 20842, 49894, 69419, 90000]","[277, 209, 285, 377, 757, 600]","[0.0108, 0.8278, 0.7298, 0.7029, 0.9273, 0.945]",1.0,198.36,384.88,921.37,1281.93
2023-05-23 19:30:00,0.565,0.678,50,60.08462135587372,4,1.0,80718.56,30000,110000,"[1.0, 2.0, 3.0, 3.67]","[30000, 60000, 90000, 110000]","[437, 495, 682, 891]","[0.5034, 0.6566, 0.7287, 0.7363]",1.0,2.0,3.0,3.67,
2023-06-01 19:30:00,0.365,0.372,49,809.8525671050261,6,0.964084096371427,99317.37,0,180000,"[0.0, 1.0, 6.0, 8.83, 14.0, 18.0]","[0, 10000, 60000, 88294, 140000, 180000]","[144, 251, 415, 762, 346, 587]","[0.0, 0.3904, 0.588, 0.2349, 0.3208, 0.5094]",0.0,1.0,6.0,8.83,14.0
2023-06-06 19:30:00,0.179,0.657,43,155.68930126477295,4,0.9360585394558435,53347.31,0,80000,"[1.0, 11.64, 21.48, 31.06]","[2576, 29989, 55322, 80000]","[99, 898, 575, 933]","[0.7677, 0.5412, 0.5043, 0.8521]",1.0,11.64,21.48,31.06,
